osm_type,osm_id,otherIDs
w,75490344,n2003455915 n3672881825 n3672884859 n3672893430 n3672884882 n3672893470 n890270289 n3672893448 n3672884892 n3672884920 n3672884911 n3672884879 n3672893453 n3672884922 n3672893456 n3672884861 n3672884875 n3672884906 n3672884894 n890266652 n3672884912 n4362625849 n3672893439 n890266632 n3672893460 n3672893466 n3672893437 n3672884890 n890270625 n3672884888 n890267432 n3672884917 n3672884903 n3672884889 n3672884856 n890269345 n3672884887 n3672893461 n3672884909 n3672893443 n3672884871 n3672884857 n3672884876 n3672893475 n3672884860 n890266636 n3672884908 n3672884919 n890266448 n3672893452 n3672893454 n3672893442 n3672893462 n3672884900 n3672893428 n3672893469 n3672884897 n890269209 n3672884901 n3672884884 n3672884898 n3672884862 n3672893474 n3672893464 n890270218 n3672893457 n3672884918 n3672884855 n3672884865 n3672893447 n890269069 n3672893449 n3672893446 n3672884921 n3672893477 n3672884913 n890267341 n3672893429 n3672884910 n890269089 n3672884873 n3672884877 n3672884864 n890270347 n3672893445 n3672893451 n3672893426 n3672884914 n890270152 n3672884858 n3672893471 n3672884881 n3672884866 n890270568 n3672893465 n3672893434 n890269023 n3672893432 n3672893431 n3672893435 n3672893438 n3672893427 n3672884916 n3672884885 n3672884874 n890266564 n3672884899 n3672884891 n3672893440 n890266675 n890270494 n3672893441 n890269974 n3672884886 n890266426 n890266602 n890267104 n890269155 n3672884907 n3672893425 n3672893450 n3672884924 n3672893473 n3672884870 n3672893436 n3672893433 n3672893472 n3672884867 n3672884904 n4362003185 n890270645 n890266560 n3672884896 n3672893467 n3672884863 n3672884872 n890267261 n3672884878 n3672884868 n3672884905 n890267759 n3672893458 n3672884902 n3672893455 n3672893468 n3672893459 n3672893463 n3672884880 n3672884923 n3672884895 n3672893476 n3672884915 n3672884869 n3672893444 n3672884883 n3672884893 n890266510 n3672846969 n3672847103 n3672846763 n3672846945 n3672846800 n890270092 n3672846984 n3672847085 n890267271 n3672846823 n890266729 n890266468 n3672846815 n890266642 n3672846812 n3672846987 n3672847032 n3672847069 n4361228392 n890270436 n890266653 n3672846762 n890270493 n4360558214 n890267648 n3672847081 n3672846982 n3672847040 n3672847094 n890268979 n3672846941 n3672847078 n3672846813 n3672847005 n3672847039 n3672847029 n890266615 n3672847083 n3672846949 n3672846781 n890268200 n3672847020 n3672846975 n3672846801 n3672847071 n890269218 n3672846769 n3672847001 n890267363 n3672846785 n3672847088 n3672846795 n3672846764 n3672846951 n3672847066 n3672846995 n3672847000 n3672846772 n3672846997 n890266678 n3672847037 n3672846784 n890270425 n3672847060 n3672846786 n3672846966 n890267847 n3672846765 n3672847002 n3672847061 n3672846977 n3672846925 n3672847003 n3672846964 n3672847096 n890270515 n3672846937 n3672847075 n3672846993 n3672847046 n3672846934 n3672846958 n3672847049 n3672846796 n3672847059 n3672846948 n3672847004 n3672846929 n3672847106 n3672847011 n3672847023 n890269141 n3672846771 n3672846778 n3672847093 n3672846954 n890269266 n3672847102 n3672846972 n3672846940 n890267739 n3672847077 n3672846938 n3672847082 n3672846943 n3672846946 n3672846992 n3672847076 n3672846998 n3672846931 n3672846799 n890270444 n3672847072 n3672846773 n3672847052 n3672846776 n3672847067 n3672846989 n3672846783 n890268291 n3672846927 n3672846803 n3672847105 n3672846959 n3672846805 n3672847091 n3672847080 n3672846766 n3672846935 n3672846779 n3672847030 n3672847017 n3672846761 n3672847092 n3672846818 n3672846816 n3672847009 n3672847079 n3672847043 n3672847104 n3672847019 n3672846821 n890266757 n3672847028 n3672847100 n3672847007 n3672846777 n890270704 n3672847070 n3672847025 n3672846790 n3672847036 n3672846962 n890270692 n3672846981 n3672846970 n3672846807 n3672847109 n3672846974 n3672846933 n3672846930 n3672847108 n3672847022 n3672847016 n3672847101 n3672847098 n3672846961 n3672847008 n3672846976 n3672846963 n3672846810 n890269549 n3672846944 n3672846809 n3672846973 n3672847107 n3672847050 n3672847044 n3672846819 n3672847041 n3672846797 n3672847062 n3672847015 n3672846952 n3672847058 n890269794 n3672846928 n3672847086 n3672847045 n3672847048 n3672847014 n3672847065 n3672846792 n3672847033 n3672846788 n3672846767 n3672846936 n3672846780 n3672847073 n3672847089 n3672847099 n3672847097 n3672846775 n3672847087 n3672847026 n3672846811 n3672847068 n3672846824 n3672846990 n3672847084 n3672847024 n3672846957 n3672846768 n3672847095 n890270631 n890269525 n3672846787 n3672847034 n3672847055 n3672846791 n3672846820 n3672846955 n3672846806 n3672847064 n3672847057 n3672846968 n3672846979 n890266913 n3672846965 n3672847047 n3672847054 n3672846956 n890266718 n3672846996 n3672846822 n3672846960 n3672846814 n3672846817 n3672847090 n3672847031 n3672846988 n3672846804 n890270505 n3672846986 n3672846942 n3672846980 n3672846932 n3672846985 n3672846802 n3672847063 n3672847027 n3672846950 n890266834 n3672847035 n3672847053 n3672847010 n890270560 n3672847110 n3672846978 n890268022 n3672846991 n3672846926 n3672847042 n3672846971 n3672846782 n3672846953 n3672846793 n3672846947 n890270779 n3672846967 n3672846798 n3672847021 n3672847013 n3672846774 n3672847018 n3672846808 n3672846983 n3672847074 n3672846770 n3672847038 n3672846794 n3672847012 n3672847051 n3672846939 n3672847006 n3672846994 n890269815 n3672846999 n3672846789 n890269962
w,75490345,n90707039 n890270102 n3722385049 n3722385056 n890268640 n4866829300 n3722385057 n3722385078 n890269146 n890269818 n890268554 n890266464 n890267013 n4866829305 n890267257 n3722385051 n890267004 n3722385047 n3722385044 n890266423 n890266226 n890267262 n890266321 n890270688
w,75786135,n336434536 n3041268897 n336434539 n336434604 n3041268909 n3041268911 n3041268914 n1378545684 n894650455 n3041268913 n3041268915 n1378545692 n894650890
w,75786142,n894650890 n894650483
w,75786145,n894650846 n3041268940 n3041268941 n894650547 n376950840
w,75786165,n1499745450 n3041268847 n3041268846 n1435284938 n3049048154 n1338442214 n3041268840 n2535062238 n4658777297 n4658784363 n894650622 n2535062228 n894650585
w,75786171,n894650785 n894650846
w,75786184,n894650585 n1476428403
w,75786186,n894650483 n3041268938 n3041268939 n894650873 n894650785
w,77764377,n26033183 n2629802842 n914728125 n2629802845 n323326395
w,77764378,n323326395 n26033184 n914694030 n916697578 n914694004 n914693955 n26033185 n26033186 n26033187 n26033188 n26033189 n26033190 n26033191 n1377090296 n2712527659 n289621653 n2712527662 n289631624 n289621656 n289631625 n289621660 n289624701 n289624702 n289626665 n289626974
w,80183981,n315637015 n315637016 n3041110770 n315637017 n3041110778 n315637018 n3015986737
w,80183982,n49872802 n49872532 n279980816 n49872570 n279980817 n49872574 n3041110220 n279980818 n49872575 n3041110221 n3041110223 n49872580 n3041110228 n279980819 n3041110229 n1378047313 n49872585 n279980820 n49872587 n279980821 n49872591 n49872596 n49872599 n3041110218 n49872602 n3041110216 n49872606 n3041110215 n49872610 n49872618 n975488039 n49872642 hsecondary
w,82063125,n324872121 n324872122 n324872123 n324872125 n324872126 n324872127 n324872128 n324872129 n324872132 n324872133 n324872134 n324872135 n2352494918 n324872137 n493658255 n324872142 n324872143 n324872144 n324872145 n324872147 n324872148 n324872149 n324872150 n324872151 n324872152 n324872153 n324872155 n324872156 n324872157 n324872158 n324872159 n324872160 n324872162 n324872163 n324872164 n1822138798 n324872165 n278207102 n324872166 n5796325013 n1286896771 n324872168 n324872169 n324872170 n324872171 n324872172 n324872173 n324872175 n324872176 n324872177 n324872178 n324872179 n324872180 n324872181 n324872184 n324872185 n324872187 n324872188 n324872190 n324872191 n1286896762 n324872197 n324872198 n324872199 n324872200 n324872203 n324872204 n324872205 n324872206 n324872207 n324872208 n324872209 n324872210 n324872211 n5796405767 n324872212 n324872215 n324872216 n324872217 n300033354 n324872218 n324872219 n300033356 n300033357 n324872222 n324872224 n324872225 n324872226 n324872227 n324872228 n324872229 n324872230 n324872231 n324872232 n324872233 n324872234 n324872235 n324872236 n5034902157 n324872237 n324872238 n493658526 n324872239 n324872240 n324872241 n324872242 n324872243 n324872244 n324872245 n324872246 n324872247 n324872248 n324872249 n324872250 n300033371 n324872251 n324872252 n324872253 n324872254 n324872255 n324872256 n324872257 n324872258 n493658576 n324872259 n324872260 n324872261 n324872262 n324872263 n324872264 n324872265 n324872266 n324872267 n5796304899 n324872268 n324872269 n324872270 n324872271 n324872272 n324872273 n324872274 n324872275 n5034902162 n324872276 n324872277 n324872278 n324872279 n324872280 n324872281 n324872282 n324872283 n324872284 n324872285 n324872286 n324872287 n324872288 n324872289 n324872290 n324872291 n1769995553 n324872292 n324872293 n5034902169 n324872294 n324872295 n324872297 n324872298 n324872299 n324872300 n324872301 n324872303
w,83758670,n975488104 n3015986387 n3015986389 n4830790894 n4830790893 n975488124 n975488145 n975488051 n975488103 n4830790896 n975488123 n3015986403 n4830790917 n975488144 n975488134 n975488041 n3015986402 n975488059 n3015986394 n975488112 n975488104
w,83758674,n975488105 n3015986407 n975488066 n975488080 n975488073 n975488086 n975488102 n975488122 n975488057 n975488072 n975488085 n975488100 n975488093 n975488111 n975488131 n3015986388 n975488092 n975488110 n975488130 n975488121 n975488143 n975488047 n975488065 n975488098 n975488120 n975488142 n975488046 n975488037 n4830790890 n4830790891 n975488056 n975488084 n975488043 n975488062 n975488076 n975488089 n3015986384 n4830790883 n975488081 n3015986386 n4830790903 n5771534102 n4830790907 n4830790906 n4830790895 n4830790905 n4830790904 n4830790908 n4830790909 n4830790911 n4830790910 n4830790912 n4830790902 n975488095 n4830790897 n975488136 n975488105
w,83939524,n573395802 n35714825 hsecondary
w,84738058,n1124059047 n56684513 n984194562 hsecondary
w,84738063,n35715017 n1595006831 n3684745049 n35715018 n1595006822 n3684745048 n258849273 n1510094672 n35715019 n3684745046 n984194557 n631058148 n942772945 n3684745043 n2105324325 n337069397 n3684745042 n3684745041 n35715020 n1088463130 hsecondary
w,85753070,n32011341 n2784301896 hprimary
w,85753074,n598977448 n444417936 n59430712 n1001319209 hprimary
w,89602456,n5653868160 n3780734423
w,90191813,n724502089 n724504948 n932136212 n932148300 n932126504 n932140725 n932150695 n932163473 n932137320 n932149679
w,91284453,n1059833077 n1059833071 hsecondary
w,91284458,n1059833071 n348100834 n36431960 hsecondary
w,93306676,n314942811 n1081838705 hsecondary
w,93306678,n36431977 n1081838665 n339368499 n36431978 n339368501 n1081838688 n1081838702 n1081838698 n1081838681 n339368357 n36431979 n316452113 n314946345 n5155103296 n310313964 n36431981 n1408686414 hsecondary
w,93306680,n1081838650 n2439358482 hsecondary
w,93306683,n2439358482 n36431972 n36431973 n4374551233 n33809746 hsecondary
w,93306685,n1081838705 n4384905894 n36431971 n324014108 hsecondary
w,93731864,n1088463130 n3684745040 n984194560 hsecondary
w,93731870,n984194560 n3684745039 n1124059048 n984194564 n1124059049 n3918786078 n35715021 n1124059053 hsecondary
w,95169590,n1104041802 n959748943 n959740925 n959721957 n959712412 n959733356 n959727147 n959740895 n959736122 n959712332 n959748910 n959706772
w,97028419,n1124059053 n1124059047 hsecondary
w,97302060,n324028659 n324029710 n323997370 n36431967 n1081838659 n1030521455 n1081838716 hsecondary
w,98942888,n1144599047 n255915720 n1144600050 n459963291 n1242651323 n46933053 n1242652315 n823536979 n1144596700 n1144596197 n1242651799 n476785934 n46933060 n1242652567 n823537032 n1242652038 n823537030 n46933066 n1144598568 n1242651918 n1144595553 n46933074 hsecondary
w,98943074,n1144596157 n1144599047 hsecondary
w,99145471,n1527913163 n3367287382 n1527913148 n1527913143 n1527913141 n1527913136 n1527913134 n1527913072 n1527913071 n1527913069 n1527913065 n1527913060 n1527913051 n1527913047 n1527913032 n1527913017 n1527913009 n1527912990 n1527912969 n1527912962 n2279786223 n1527912953 n1527912944 n3367300309 n1527912924 n1527912913 n1527912897 n1527912883 n1527912867 n1527912845 n1527912831 n1527912820 n1527912778 n1527912755 n1527912744 n1527912695 n1527912676 n1527912661 n1527912640 n1527912630 n1527912617 n1527912581 n1527912509 n1527912494 n1527912480 n1527912466 n1527912374 n1527912342 n1527912312 n1527912306 n1527912292 n1527912274 n1527912228 n1527912211 n1527912198 n1527912190 n1527912173 n1527912163 n1146774916 n1146774923 n1146774783 n1146774938 n1146774816 n1527911987
w,99632388,n261845101 n932133256 n932146239 n932154736 n932129245 n932142846 n932151819 n932125150 n932138799 n932149487 n932161673 n932135726 n932148106 n932157248 n932132333 n932145499 n932154125 n932136932 n932148724 n932159345 n932134020 n932146783 n932155553 n932129827 n932143560 n932152371 n932125413 n932139407 n932149775 n932162299 n932136399 n932148376 n932157941 n932141582 n932150877 n932163616 n932137474 n932149036 n932160283 n932134565 n932147593 n932156273 n932130526 n932144402 n932153156 n932125962 n932140211 n932150474 n932163072 n932145754 n4975096602 n932154324 n932128877 n932142395 n932151444 n932124978 n932138391 n932149312 n932161201 n932135269 n932147935 n932125340 n932139190 n932143879 n932152568 n932125599 n932148648 n932139688 n932149945 n932162747 n932136594 n932153963 n932127349 n932141883 n932151079 n932163815 n932137942 n932149147 n932160593 n932134784 n932147766 n932156535 n932130796 n932144859 n932153358 n932126169 n932140514 n932157712 n932133013 n932145999 n932154542 n932129090 n932142683 n932151653 n932125076 n932138663 n932149410 n932161504 n932135537 n932148031 n932157107 n932132053 n932145347 n932162931 n932136787 n932148612 n932159039 n932133804 n932146648 n932155324 n932129678 n932143369 n932152222 n932143069
w,99632403,n932149356 n932154585 n932126303 n932140622 n932150621 n932163358 n932137209 n1152002763
w,100882624,n32011274 n3256854624 n413773768 n4510911820 hprimary
w,102597133,n858391124 n858391135 hprimary
w,102652726,n287640024 n1402389377 hsecondary
w,104498577,n647620940 n1224522652 hsecondary
w,104498601,n1205667551 n3684702211 n1059871846 n625955271 n625969428 n471556 n3439480126 hsecondary
w,104498602,n1205667330 n3684702209 hsecondary
w,108400746,n36754506 n36754507 n36754508 n59715880 n29504687 n59715881 n36754511 n36754509 hsecondary
w,108400758,n283567125 n29504689 n1362858554 n2494881084 n59715875 n2494881073 n59715876 n2494881069 n36754504 n2494881067 n59715877 n1877384673 hsecondary
w,111348199,n1268816228 n1268816245 hsecondary
w,111348204,n1268816245 n308669177 n2579230905 n2342433333 n1819873096 hsecondary
w,111762731,n890270408 n4804282974 n2471487475 n890269439 n3668934078 n890270973 n890270659 n4781307295 n890268088 n890269545 n890266732 n890270587 n890267983 n890270788 n890267864 n890267041
w,113052433,n315305283 n315305002 n315305250 n315304725 n36432010 n315298735 n5579216586 n5579216575 n1469858719 n1283254443 n5434983844 n310384661 n316455779 n310384668 n5434983845 n2408513295 n1283254404 n315307914 n315298187 n36432011 n310387066 hsecondary
w,114602050,n1297741372 n1297741210 n1297741044 n1297740891 n1297740751 n1297741346 n1297741220 n293105082
w,114602060,n333085682 n1297741388 n1297741027 n1297740874 n1297741669 n1297741533 n1297740811 n1297741597 n1297741472 n1297741325 n1297741404 n1297741265 n1297741116 n1297740950 n1297740983 n1297740836 n1297741628 n1297740765 n1297741559 n1297741428 n1297741283 n1297740910 n1298806564 n1298805614 n1298805963 n1298804969 n1298805279 n1298805479 n1298805826 n2920040619 n1298806938 n3027947808 n1298806059 n1298805103 n1298805413 n1298806535 n1298806872 n1298806856 n1298805083 n1298806159 n1298806515 n1298805555 n1298805897 n1298807021 n1298805984 n1298806217 n1298806196 n1298806565 n1298805617 n1298805965 n1298804973 n1298805287 n1298806392 n1298806749 n1298806939 n1298805161 n1298806234 n1298806607 n1298805641 n1298805996 n1298805316 n1298805296 n1298805629 n1298806767 n1298804996 n1298805574 n1298806711 n1298807042 n1298806071 n1298806356 n333025383 n1298805367 n1298806484 n1298806817 n1298806092 n1298806391 n1298806369 n1298806732 n1298805778 n1298806078 n1741564558 n1298805128 n1298805446 n1298806563 n1298806896 n1298804991 n1298805295 n1298806414 n1298806763 n1298806332 n1741564588 n1298806689 n1298806666 n1298806998 n1298806041 n1298806295 n1298805394 n1298805732 n1298805078 n1298805246 n1298805570 n1298806709 n1298807040 n1298806064 n1298806349 n1298805619 n1298806751 n1298804976 n1298805910 n1298806158 n1298805233 n1298805554 n1298805807 n1298806920 n1298805148 n1298806226 n1298806598 n1298806788 n1298805012 n2403631954 n1298806115 n1298806469 n1298805529 n1298805871 n1298806996 n1298805205 n1298806292 n1298806665 n1298806647 n1298806983 n1298806026 n1298806272 n1298805364 n1298805690 n2539786337 n1298806815 n1298805796 n1298806584 n1298806915 n1298806892 n1298805125 n1298806194 n1298806558 n1298805611 n1298805958 n1298804959 n1298805475 n1298805817 n1298806936 n1298805343 n1298805535 n1298805890 n1298807003 n1298805211 n1298806307 n1298806674 n2676672661 n1298805738 n1298806045 n1298806030 n1298806279 n1298805375 n1298805705 n1298806834 n1298805070 n1298806139 n1298806490 n1298805489 n1298806277 n1298805371 n1298805703 n1298806832 n1298805062 n1298805231 n1423950485 n1298805552 n1298807020 n1298806056 n1298806337 n1298805410 n1298805753 n1298805686 n1298806019 n1298805051 n1298805352 n1298805328 n1298805664 n1298806795 n1298805028 n1298806122 n1298806452 n1298805512 n1298805457 n1298806583 n1298806905 n1298805980 n1298806209 n1298806006 n1298805030 n327661595
